age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	lexical_set	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants	oFormants		poles	bandwidths
55						./INPUTFILES/ARI_Frederick/	M		0			IH	1	KIT	sp	hit	sp	558.8	1957.4	2838.8	82.5	171.7	428.3	32.886	32.863	32.909	0.046	i	stop	apical	voiceless					HH	T	internal	2	SP	HH IH1 T	SP	484.1836	2572.2632	508.4755	2319.3238	558.7576	1957.4148	527.6858	1933.464	517.5981	1975.9624	4	4	[600.9359014503013, 2179.5069607971227, 3657.4921797803822],[558.7575769222453, 1957.4148085705137, 2838.773381573492, 3972.318855037317],[549.6654289236027, 1879.8747180943499, 2625.344791340282, 3763.7506857929025],[545.3348160075009, 1718.848910997011, 1901.0854915531102, 2691.741814986773, 3738.2571894296943, 4455.972750172522],[545.9533997663682, 1606.6589559229735, 1939.0871776801364, 2664.2868159344184, 3511.072088187092, 3966.6659647590304]	[464.5105837233668, 345.47241042722624, 649.3876097580724],[82.51842984616403, 171.71616942932164, 428.32073647687605, 376.3125665365279],[32.73177078386028, 138.15520125740557, 346.5636874545945, 459.21996385304726],[24.80806004179199, 1427.492570639564, 197.2700728099357, 311.2932428305479, 355.49273121417053, 1283.7858738565913],[23.010344448187492, 720.7727681407736, 174.77789772839012, 197.45810032226368, 493.408449653634, 400.45029673215066]
55						./INPUTFILES/ARI_Frederick/	M		0			AH	1	STRUT	sp	hut	sp	620.8	1156.5	1976.3	57.1	174.8	203.1	35.338	35.307	35.369	0.062	uh	stop	apical	voiceless					HH	T	internal	2	SP	HH AH1 T	SP	640.3728	1902.3407	611.6305	1026.7028	620.8452	1156.5215	615.529	1307.0357	544.7662	1342.6586	5	5	[714.8016736761801, 1659.1843026259476, 4057.0258693826727],[700.6382067200416, 1594.4154138902352, 3907.4099632069483],[620.8451524474381, 1156.5215034567673, 1976.307082349031, 3464.960834707835, 4446.630008934808],[618.7808940411976, 1147.6463433421325, 1983.400365492658, 1995.1302615960044, 3515.673704924533, 4472.882101906101],[602.5736104286088, 991.0872925568619, 1292.483641897093, 2024.4676746894177, 3168.3710040255123, 3650.899610752505, 4510.834318587042]	[192.90204441892845, 673.791258172186, 956.0527183361334],[165.43379699138904, 563.4603240599262, 1311.138821872404],[57.0718081064403, 174.7787914632048, 203.10698606187577, 311.4333665162465, 381.68018974909245],[61.83556784853296, 213.46278781987996, 2295.596697525457, 288.16156137432716, 210.57064818430675, 212.0384263473068],[67.25924819740807, 453.66741413115597, 361.75490025702146, 136.2086870559117, 540.2081205329447, 249.11787044348748, 96.18680534189296]
55						./INPUTFILES/ARI_Frederick/	M		0			AA	1	START/PALM	sp	father	sp	661.2	1101.8	3132.5	60.4	111.5	301.1	37.098	37.017	37.179	0.162	ah	fricative	interdental	voiced	oral_labial	one_fol_syll			F	DH	internal	2	SP	F AA1 DH ER0	SP	581.4155	988.241	660.4008	1037.7412	661.2396	1101.7776	663.4834	1123.9798	626.5046	1115.5855	99	4	[809.4134913384747, 965.782230977428, 3617.809852657069],[661.2396367010898, 1101.7776226712672, 3132.499556420068, 3986.3605916374318],[652.3139209136372, 1082.5703664656692, 2569.4495534691346, 3193.455178846995, 4038.3211038843456],[652.4185603195083, 1081.110045453042, 2291.962781649612, 3189.043384567102, 3986.406023744407],[640.2541690559829, 1043.9023366755318, 1084.4111794230644, 2489.778569008637, 3216.229783168647, 3965.1131749324322, 4596.924581079819]	[173.1961325724465, 2163.3248114118874, 459.97435111071115],[60.441328876124565, 111.49744332471913, 301.0668889294855, 351.78311304042165],[40.96037401504474, 79.81557863137948, 2037.670676748951, 390.278307747751, 363.1244783551689],[38.671098157546254, 72.97567332015478, 1266.75671167874, 273.9419115118665, 293.923699586356],[44.0371825181961, 705.8046632950409, 143.98599669790244, 580.1630839353941, 191.19788380593084, 234.24565969898254, 1439.7735566141469]
55						./INPUTFILES/ARI_Frederick/	M		0			AA	1	START/PALM	your	father	star	583.2	972.7	2790.1	60.6	64.8	1225.3	39.649	39.589	39.709	0.12	ah	fricative	interdental	voiced	oral_labial	one_fol_syll			F	DH	internal	2	Y UH0 R	F AA1 DH ER0	S T AA0 R	498.2726	898.5231	571.0777	976.7583	583.2483	972.6544	579.2995	1008.1121	507.6797	983.9089	99	5	[803.6530278630811, 3234.018630149621],[608.2075202152308, 991.5631394819161, 2944.7572238993375, 4058.6044773375434],[583.2483404006922, 972.6543724939133, 2790.0836880734805, 2972.3383104794816, 4131.772936334328],[581.2407239538177, 969.4566401479854, 2326.0552346328373, 3017.36765798934, 4006.605385593275],[585.0104433495032, 973.1880713263101, 2276.813273501306, 3003.106572320411, 3961.6241373040393, 4480.42502423138]	[130.84943553217596, 796.7373944863243],[138.41889619713902, 156.65220581897808, 203.148226843636, 360.76343781378756],[60.61705609665843, 64.77456629360914, 1225.3197803669725, 461.08118686738857, 366.8939498739363],[48.69790325356385, 49.55202071368622, 697.2983168301998, 190.86798310666043, 236.9764259765352],[50.21109637306049, 46.43636604471465, 503.90844829410963, 146.1252781470912, 307.9576339979413, 1136.7502256703738]
55						./INPUTFILES/ARI_Frederick/	M		0			EY	1	FACE	sp	hate	sp	367.1	2297.4	3233.8	188.7	114.0	547.2	41.285	41.249	41.32	0.071	ey	stop	apical	voiceless					HH	T	internal	2	SP	HH EY1 T	SP	376.3168	2205.337	370.0111	2305.2278	367.0699	2297.3657	369.6699	2307.5653	391.6868	2243.6447	4	5	[2418.9275292022726, 4064.109029433925],[367.06991173610487, 2297.365724892284, 3233.7572180894153, 4171.361568635029],[358.63749031271004, 2190.0453026662935, 2519.8054399272196, 3560.546784336031, 4220.281646360325],[355.7482615827603, 2165.895438688526, 2274.3736550678636, 2722.7710613746203, 3641.6587808818135, 4233.1055246591395],[351.17345163415456, 1384.0242806053043, 2224.538498735755, 2654.9769048704306, 3545.222679166531, 4205.643709035172]	[273.16538874416545, 275.788244703914],[188.71298187139985, 114.0055038012461, 547.2002764352759, 160.35948499032943],[51.90621336741143, 283.82929769804554, 503.0837477849632, 482.2634812477297, 142.5973587667325],[38.97509583073838, 1273.7835428660978, 300.2381713578593, 1225.7191769678589, 557.9919409953923, 148.69037160048174],[23.246212749681188, 768.8647091611722, 147.67269528150592, 343.57692267162287, 322.38686793111685, 121.72842607323685]
55						./INPUTFILES/ARI_Frederick/	M		0			AE	1	BATH	sp	dance	sp	718.0	1498.7	2279.8	117.5	140.3	741.1	42.87	42.787	42.953	0.166	ae	nasal	apical	voiced	oral_apical	complex_coda			D	N	internal	2	SP	D AE1 N S	SP	667.8149	1614.2015	709.74	1556.1698	718.0146	1498.6696	688.0714	1470.0849	660.3267	1431.1485	5	5	[1000.6174112154524, 1641.4424779460737, 2765.3210512168207],[757.0214477472515, 1551.0346658691005, 2485.917342066332, 3740.4333009877028],[718.0145847791675, 1498.6695910082146, 2279.7556443767994, 2650.1942858760904, 3980.43505830548],[705.598491471749, 1405.1006188835897, 1526.2649344502238, 2401.110921984602, 3068.0800180281817, 4143.50294404244],[697.209773357726, 1348.3358149785297, 1552.0600027737537, 2385.139692494168, 3018.948495981427, 4062.6420224814133]	[848.7108071148419, 711.8734157993765, 945.6623387512975],[200.8207913898619, 149.91764269782513, 286.39245377080215, 883.3771847955265],[117.54977213315533, 140.3041073651557, 741.0500596529047, 665.9560334117527, 680.938388487757],[127.85657466191509, 1207.008113618891, 177.08356948051272, 289.1727029526315, 541.9338622503703, 362.1501939571902],[120.89676431897429, 763.6572452882172, 193.97143237260016, 211.3815819115374, 367.4760598901134, 345.62071313107344]
55						./INPUTFILES/ARI_Frederick/	M		0			AH	1	STRUT	sp	cut	sp	585.6	1377.8	3238.7	58.5	281.4	614.2	46.502	46.458	46.547	0.089	uh	stop	apical	voiceless	velar				K	T	internal	2	SP	K AH1 T	SP	513.8193	1383.319	571.0357	1352.603	585.5877	1377.7742	611.2096	1417.7906	560.9048	1488.8482	4	4	[640.7705266405811, 1683.3404214321606, 3726.1365753600708],[585.5877452913287, 1377.7742202896525, 3238.7416853325262, 3954.535944018702],[573.4525499894334, 1268.0373768506333, 2289.2645464341285, 3431.662682463115, 4136.01771717519],[571.8251567380665, 1251.1493856329469, 2173.5360701774366, 3367.6955783155313, 3407.000787572711, 4109.756876982114],[564.5644215164997, 976.7530796834682, 1339.836043627444, 2273.45266560901, 3258.162739665433, 3786.5794309561147, 4351.070489902533]	[197.6187908437645, 1500.274527416256, 397.55791675436546],[58.45814317653653, 281.40980032441826, 614.2456294511197, 519.5246678426896],[28.261631199079908, 182.21942513045173, 857.4494047957196, 321.763846267503, 376.39427866937007],[25.248653687179413, 181.4712071715059, 876.8174597574747, 4986.225853836293, 359.15421839381065, 415.33913506253026],[25.164806131350204, 568.2368105969775, 204.56620162048935, 294.88548504598896, 202.25480966624127, 259.60006381571657, 267.24821420679655]
55						./INPUTFILES/ARI_Frederick/	M		0			AA	1	START/PALM	sp	heart	sp	724.2	1076.1	2355.8	74.1	124.0	283.5	48.733	48.63	48.836	0.206	o	stop	apical	voiceless					HH	T	internal	2	SP	HH AA1 T	SP	680.0508	1020.6615	711.4402	1059.1995	724.2145	1076.0816	737.9708	1133.3524	711.9693	1285.8104	99	5	[846.485069952352, 1729.6587253818057, 3354.81160175864],[823.9587384535199, 1181.3356195208262, 2739.247495321151, 3661.299832204663],[724.2144760703516, 1076.0816055151993, 2355.8427912631787, 3364.5726117284976, 4077.9554986018506],[718.0670144041856, 1066.3139525698555, 2335.1742923820393, 2945.715674825474, 3381.0940726947892, 4061.825711031979],[700.2557554893569, 1033.0743926434413, 1383.6154287352404, 2364.1940606420144, 3261.409879433754, 3692.067239696891, 4412.767900385958]	[117.00484906658967, 1618.8325027903625, 590.3586906506241],[147.56959019412668, 870.0891013971222, 775.4187865830303, 525.5858265778587],[74.0828818008449, 123.97369153275649, 283.5357073709436, 330.8906131094093, 850.8771028995271],[66.21504785359612, 109.18217004991547, 333.11946390848243, 3882.753451933991, 397.9092149690449, 1059.2958094958094],[66.49648568993915, 134.65779151892258, 921.9157672132626, 207.95918342960718, 387.6911473244859, 634.9421001438978, 1073.5593979946916]
55						./INPUTFILES/ARI_Frederick/	M		0			OW	1	GOAT	sp	host	sp	435.8	670.1	2487.1	25.7	45.6	331.8	52.583	52.519	52.647	0.128	ow	fricative	apical	voiceless		complex_coda			HH	S	internal	2	SP	HH OW1 S T	SP	426.161	537.5834	453.8273	704.6006	435.7591	670.1016	406.3986	688.7253	452.257	703.7787	6	6	[499.6200867410803, 3261.3708520882633, 3782.5448661865958],[530.1345027922853, 3107.3005505746332, 3802.5340617528486],[493.14922594189505, 649.4505725833083, 2986.6104687287684, 3476.4898091085747, 4239.564682654653],[435.7591163155327, 670.1016446805069, 2487.0730404801957, 3107.101877803438, 3634.911284495705, 4351.597829380945],[433.109026268024, 665.441710485664, 2423.4864389474283, 2772.102904594617, 3104.7996335284242, 3646.1031797481346, 4362.069472550981]	[33.77044876863357, 402.3086516926434, 1678.9607235612118],[52.790082072577206, 213.74784385143536, 523.586849594762],[109.50076793509707, 453.38356720208947, 179.81356074972715, 281.13314757049363, 368.9391651273582],[25.668991058696406, 45.55458772937726, 331.8236467991097, 91.66832458421403, 134.2693772775656, 142.81567312697229],[16.335562239116598, 29.009111082423885, 540.1819302604259, 2050.0298115705154, 129.84699768611188, 167.85332834304444, 143.5894410958786]
55						./INPUTFILES/ARI_Frederick/	M		0			AE	1	BATH	sp	after	sp	731.1	1111.2	1159.5	56.3	130.0	693.8	53.947	53.876	54.017	0.141	ae	fricative	labiodental	voiceless		complex_one_syl			SP	F	initial	1	SP	AE1 F T ER0	SP	750.2906	1123.406	733.5775	1039.2403	731.1082	1111.1575	727.595	1105.2687	674.7354	1079.7082	7	7	[897.7904722136142, 1361.133122899263, 3593.381785954501],[818.373286640172, 1202.3933536269217, 2777.2309462225794, 3947.659144375386],[748.1951770527263, 1121.2620009600037, 2138.355265084614, 3405.8202760025742, 4467.4047787573],[745.6037435527732, 1117.5263829503149, 2144.522555147538, 2166.369210550982, 3426.1233944192677, 4475.540477020623],[731.1081677166954, 1111.1574707120146, 1159.4979525219533, 2159.67293844905, 3142.8288618150063, 3598.2520494679206, 4548.75408118009]	[166.96325965229389, 966.4892668975724, 1015.5875308910852],[157.3421570088026, 335.38557569638704, 1069.7465636400648, 1025.9224817618274],[48.81810195120091, 66.93648810150343, 314.12291649826545, 376.67197498423445, 1063.589508019095],[47.68501991285316, 68.33009336340399, 362.59829709193895, 3123.212889309308, 338.0171534739582, 805.0059608171038],[56.34900000355171, 130.04873031050462, 693.8317687767467, 185.40674927907716, 537.390230177603, 386.8531904946494, 379.14582544509585]
55						./INPUTFILES/ARI_Frederick/	M		0			AH	1	STRUT	been	coming	sp	640.3	1450.2	2957.9	102.2	330.1	1410.6	4.037	4.011	4.063	0.052	uh	nasal	labial	voiced	velar	one_fol_syll			K	M	internal	2	B AH0 N	K AH1 M IH0 NG	SP	483.1303	1463.2714	559.3224	1476.0282	640.2979	1450.2029	607.3184	1201.4189	531.6599	1144.8504	4	4	[680.8706166079274, 1627.3626381885565, 4085.7260224169836],[640.2979133568389, 1450.2028516251967, 2957.906953530264, 4124.542850059012],[615.6194704740682, 1160.4316787840457, 1760.4583856790593, 3421.724563121379, 4183.2265678983085],[619.389603936359, 1183.2678229465284, 1757.0890075952213, 2069.77172528188, 3438.158711302712, 4185.451999508649],[576.1870684727598, 803.2468893494059, 1440.4308737939791, 1965.962253868602, 3295.903874948825, 3877.0337550479203, 4206.836784524278]	[200.12624978767948, 642.1073679858204, 178.88256709696856],[102.15220147901603, 330.05589580728434, 1410.5748888901826, 149.48230414319926],[111.68460413956149, 553.6113292959527, 401.8157296024741, 285.2872663816069, 49.86591046181708],[115.5035758438496, 612.3157499783881, 455.0945300307475, 5666.750842688975, 281.3852076163582, 47.1758126786093],[161.24073176863845, 380.9978445605098, 280.9976698172138, 308.58156001590834, 245.55461954701843, 524.5465257911865, 59.19731347073019]
